Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Sweden,SWE,"Jan 6, 2020",0,0
Sweden,SWE,"Jan 7, 2020",0,0
Sweden,SWE,"Jan 8, 2020",0,0
Sweden,SWE,"Jan 9, 2020",0,0
Sweden,SWE,"Jan 10, 2020",0,0
Sweden,SWE,"Jan 11, 2020",0,0
Sweden,SWE,"Jan 12, 2020",0,0
Sweden,SWE,"Jan 13, 2020",0,0
Sweden,SWE,"Jan 14, 2020",0,0
Sweden,SWE,"Jan 15, 2020",0,0
Sweden,SWE,"Jan 16, 2020",0,0
Sweden,SWE,"Jan 17, 2020",0,0
Sweden,SWE,"Jan 18, 2020",0,0
Sweden,SWE,"Jan 19, 2020",0,0
Sweden,SWE,"Jan 20, 2020",0,0
Sweden,SWE,"Jan 21, 2020",0,0
Sweden,SWE,"Jan 22, 2020",0,0
Sweden,SWE,"Jan 23, 2020",0,0
Sweden,SWE,"Jan 24, 2020",0,0
Sweden,SWE,"Jan 25, 2020",0,0
Sweden,SWE,"Jan 26, 2020",0,0
Sweden,SWE,"Jan 27, 2020",0,0
Sweden,SWE,"Jan 28, 2020",0,0
Sweden,SWE,"Jan 29, 2020",0,0
Sweden,SWE,"Jan 30, 2020",0,0
Sweden,SWE,"Jan 31, 2020",0,0
Sweden,SWE,"Feb 1, 2020",0,1
Sweden,SWE,"Feb 2, 2020",0,1
Sweden,SWE,"Feb 3, 2020",0,1
Sweden,SWE,"Feb 4, 2020",0,1
Sweden,SWE,"Feb 5, 2020",0,1
Sweden,SWE,"Feb 6, 2020",0,1
Sweden,SWE,"Feb 7, 2020",0,1
Sweden,SWE,"Feb 8, 2020",0,1
Sweden,SWE,"Feb 9, 2020",0,1
Sweden,SWE,"Feb 10, 2020",0,1
Sweden,SWE,"Feb 11, 2020",0,1
Sweden,SWE,"Feb 12, 2020",0,1
Sweden,SWE,"Feb 13, 2020",0,1
Sweden,SWE,"Feb 14, 2020",0,1
Sweden,SWE,"Feb 15, 2020",0,1
Sweden,SWE,"Feb 16, 2020",0,1
Sweden,SWE,"Feb 17, 2020",0,1
Sweden,SWE,"Feb 18, 2020",0,1
Sweden,SWE,"Feb 19, 2020",0,1
Sweden,SWE,"Feb 20, 2020",0,1
Sweden,SWE,"Feb 21, 2020",0,1
Sweden,SWE,"Feb 22, 2020",0,1
Sweden,SWE,"Feb 23, 2020",0,1
Sweden,SWE,"Feb 24, 2020",0,1
Sweden,SWE,"Feb 25, 2020",0,1
Sweden,SWE,"Feb 26, 2020",0,1
Sweden,SWE,"Feb 27, 2020",0,2
Sweden,SWE,"Feb 28, 2020",0,7
Sweden,SWE,"Feb 29, 2020",0,12
Sweden,SWE,"Mar 1, 2020",0,13
Sweden,SWE,"Mar 2, 2020",0,14
Sweden,SWE,"Mar 3, 2020",0,15
Sweden,SWE,"Mar 4, 2020",0,24
Sweden,SWE,"Mar 5, 2020",0,35
Sweden,SWE,"Mar 6, 2020",0,61
Sweden,SWE,"Mar 7, 2020",0,137
Sweden,SWE,"Mar 8, 2020",0,161
Sweden,SWE,"Mar 9, 2020",0,203
Sweden,SWE,"Mar 10, 2020",0,248
Sweden,SWE,"Mar 11, 2020",0,326
Sweden,SWE,"Mar 12, 2020",1,462
Sweden,SWE,"Mar 13, 2020",1,620
Sweden,SWE,"Mar 14, 2020",1,775
Sweden,SWE,"Mar 15, 2020",1,924
Sweden,SWE,"Mar 16, 2020",3,1032
Sweden,SWE,"Mar 17, 2020",7,1121
Sweden,SWE,"Mar 18, 2020",8,1167
Sweden,SWE,"Mar 19, 2020",10,1301
Sweden,SWE,"Mar 20, 2020",10,1423
Sweden,SWE,"Mar 21, 2020",16,1623
Sweden,SWE,"Mar 22, 2020",20,1746
Sweden,SWE,"Mar 23, 2020",21,1906
Sweden,SWE,"Mar 24, 2020",25,2016
Sweden,SWE,"Mar 25, 2020",36,2272
Sweden,SWE,"Mar 26, 2020",42,2510
Sweden,SWE,"Mar 27, 2020",66,2806
Switzerland,CHE,"Dec 31, 2019",0,0
Switzerland,CHE,"Jan 1, 2020",0,0
Switzerland,CHE,"Jan 2, 2020",0,0
Switzerland,CHE,"Jan 3, 2020",0,0
Switzerland,CHE,"Jan 4, 2020",0,0
Switzerland,CHE,"Jan 5, 2020",0,0
Switzerland,CHE,"Jan 6, 2020",0,0
Switzerland,CHE,"Jan 7, 2020",0,0
Switzerland,CHE,"Jan 8, 2020",0,0
Switzerland,CHE,"Jan 9, 2020",0,0
Switzerland,CHE,"Jan 10, 2020",0,0
Switzerland,CHE,"Jan 11, 2020",0,0
Switzerland,CHE,"Jan 12, 2020",0,0
Switzerland,CHE,"Jan 13, 2020",0,0
Switzerland,CHE,"Jan 14, 2020",0,0
Switzerland,CHE,"Jan 15, 2020",0,0
Switzerland,CHE,"Jan 16, 2020",0,0
Switzerland,CHE,"Jan 17, 2020",0,0
Switzerland,CHE,"Jan 18, 2020",0,0
Switzerland,CHE,"Jan 19, 2020",0,0
Switzerland,CHE,"Jan 20, 2020",0,0
Switzerland,CHE,"Jan 21, 2020",0,0
Switzerland,CHE,"Jan 22, 2020",0,0
Switzerland,CHE,"Jan 23, 2020",0,0
Switzerland,CHE,"Jan 24, 2020",0,0
Switzerland,CHE,"Jan 25, 2020",0,0
Switzerland,CHE,"Jan 26, 2020",0,0
Switzerland,CHE,"Jan 27, 2020",0,0
Switzerland,CHE,"Jan 28, 2020",0,0
Switzerland,CHE,"Jan 29, 2020",0,0
Switzerland,CHE,"Jan 30, 2020",0,0
Switzerland,CHE,"Jan 31, 2020",0,0
Switzerland,CHE,"Feb 1, 2020",0,0
Switzerland,CHE,"Feb 2, 2020",0,0
Switzerland,CHE,"Feb 3, 2020",0,0
Switzerland,CHE,"Feb 4, 2020",0,0
Switzerland,CHE,"Feb 5, 2020",0,0
Switzerland,CHE,"Feb 6, 2020",0,0
Switzerland,CHE,"Feb 7, 2020",0,0
Switzerland,CHE,"Feb 8, 2020",0,0
Switzerland,CHE,"Feb 9, 2020",0,0
Switzerland,CHE,"Feb 10, 2020",0,0
Switzerland,CHE,"Feb 11, 2020",0,0
Switzerland,CHE,"Feb 12, 2020",0,0
Switzerland,CHE,"Feb 13, 2020",0,0
Switzerland,CHE,"Feb 14, 2020",0,0
Switzerland,CHE,"Feb 15, 2020",0,0
Switzerland,CHE,"Feb 16, 2020",0,0
Switzerland,CHE,"Feb 17, 2020",0,0
Switzerland,CHE,"Feb 18, 2020",0,0
Switzerland,CHE,"Feb 19, 2020",0,0
Switzerland,CHE,"Feb 20, 2020",0,0
Switzerland,CHE,"Feb 21, 2020",0,0
Switzerland,CHE,"Feb 22, 2020",0,0
Switzerland,CHE,"Feb 23, 2020",0,0
Switzerland,CHE,"Feb 24, 2020",0,0
Switzerland,CHE,"Feb 25, 2020",0,0
Switzerland,CHE,"Feb 26, 2020",0,1
Switzerland,CHE,"Feb 27, 2020",0,1
Switzerland,CHE,"Feb 28, 2020",0,8
Switzerland,CHE,"Feb 29, 2020",0,12
Switzerland,CHE,"Mar 1, 2020",0,18
Switzerland,CHE,"Mar 2, 2020",0,24
Switzerland,CHE,"Mar 3, 2020",0,30
Switzerland,CHE,"Mar 4, 2020",0,37
Switzerland,CHE,"Mar 5, 2020",0,57
Switzerland,CHE,"Mar 6, 2020",1,87
Switzerland,CHE,"Mar 7, 2020",1,209
Switzerland,CHE,"Mar 8, 2020",1,264
Switzerland,CHE,"Mar 9, 2020",2,332
Switzerland,CHE,"Mar 10, 2020",2,374
Switzerland,CHE,"Mar 11, 2020",3,490
Switzerland,CHE,"Mar 12, 2020",4,642
Switzerland,CHE,"Mar 13, 2020",4,854
Switzerland,CHE,"Mar 14, 2020",7,1121
Switzerland,CHE,"Mar 15, 2020",11,1359
Switzerland,CHE,"Mar 16, 2020",13,2200
Switzerland,CHE,"Mar 17, 2020",14,2200
Switzerland,CHE,"Mar 18, 2020",19,2650
Switzerland,CHE,"Mar 19, 2020",21,3010
Switzerland,CHE,"Mar 20, 2020",33,3888
Switzerland,CHE,"Mar 21, 2020",43,4840
Switzerland,CHE,"Mar 22, 2020",56,6077
Switzerland,CHE,"Mar 23, 2020",60,6971
Switzerland,CHE,"Mar 24, 2020",66,8015
Switzerland,CHE,"Mar 25, 2020",86,8789
Switzerland,CHE,"Mar 26, 2020",103,9714
Switzerland,CHE,"Mar 27, 2020",161,10714
Syria,SYR,"Mar 23, 2020",0,1
Syria,SYR,"Mar 24, 2020",0,1
Syria,SYR,"Mar 25, 2020",0,1
Syria,SYR,"Mar 26, 2020",0,1
Syria,SYR,"Mar 27, 2020",0,5
Taiwan,TWN,"Dec 31, 2019",0,0
Taiwan,TWN,"Jan 1, 2020",0,0
Taiwan,TWN,"Jan 2, 2020",0,0
Taiwan,TWN,"Jan 3, 2020",0,0
Taiwan,TWN,"Jan 4, 2020",0,0
Taiwan,TWN,"Jan 5, 2020",0,0
Taiwan,TWN,"Jan 6, 2020",0,0
Taiwan,TWN,"Jan 7, 2020",0,0
Taiwan,TWN,"Jan 8, 2020",0,0
Taiwan,TWN,"Jan 9, 2020",0,0
Taiwan,TWN,"Jan 10, 2020",0,0
Taiwan,TWN,"Jan 11, 2020",0,0
Taiwan,TWN,"Jan 12, 2020",0,0
Taiwan,TWN,"Jan 13, 2020",0,0
Taiwan,TWN,"Jan 14, 2020",0,0
Taiwan,TWN,"Jan 15, 2020",0,0
Taiwan,TWN,"Jan 16, 2020",0,0
Taiwan,TWN,"Jan 17, 2020",0,0
Taiwan,TWN,"Jan 18, 2020",0,0
Taiwan,TWN,"Jan 19, 2020",0,0
Taiwan,TWN,"Jan 20, 2020",0,0
Taiwan,TWN,"Jan 21, 2020",0,1
Taiwan,TWN,"Jan 22, 2020",0,1
Taiwan,TWN,"Jan 23, 2020",0,1
Taiwan,TWN,"Jan 24, 2020",0,1
Taiwan,TWN,"Jan 25, 2020",0,3
Taiwan,TWN,"Jan 26, 2020",0,3
Taiwan,TWN,"Jan 27, 2020",0,5
Taiwan,TWN,"Jan 28, 2020",0,7
Taiwan,TWN,"Jan 29, 2020",0,8
Taiwan,TWN,"Jan 30, 2020",0,8
Taiwan,TWN,"Jan 31, 2020",0,9
Taiwan,TWN,"Feb 1, 2020",0,10
Taiwan,TWN,"Feb 2, 2020",0,10
Taiwan,TWN,"Feb 3, 2020",0,10
Taiwan,TWN,"Feb 4, 2020",0,10
Taiwan,TWN,"Feb 5, 2020",0,11
Taiwan,TWN,"Feb 6, 2020",0,11
Taiwan,TWN,"Feb 7, 2020",0,16
Taiwan,TWN,"Feb 8, 2020",0,17
Taiwan,TWN,"Feb 9, 2020",0,18
Taiwan,TWN,"Feb 10, 2020",0,18
Taiwan,TWN,"Feb 11, 2020",0,18
Taiwan,TWN,"Feb 12, 2020",0,18
Taiwan,TWN,"Feb 13, 2020",0,18
Taiwan,TWN,"Feb 14, 2020",0,18
Taiwan,TWN,"Feb 15, 2020",0,18
Taiwan,TWN,"Feb 16, 2020",0,18
Taiwan,TWN,"Feb 17, 2020",1,20
Taiwan,TWN,"Feb 18, 2020",1,22
Taiwan,TWN,"Feb 19, 2020",1,22
Taiwan,TWN,"Feb 20, 2020",1,24
Taiwan,TWN,"Feb 21, 2020",1,24
Taiwan,TWN,"Feb 22, 2020",1,26
Taiwan,TWN,"Feb 23, 2020",1,26
Taiwan,TWN,"Feb 24, 2020",1,28
Taiwan,TWN,"Feb 25, 2020",1,30
Taiwan,TWN,"Feb 26, 2020",1,31
Taiwan,TWN,"Feb 27, 2020",1,32
Taiwan,TWN,"Feb 28, 2020",1,34
Taiwan,TWN,"Feb 29, 2020",1,39
Taiwan,TWN,"Mar 1, 2020",1,40
Taiwan,TWN,"Mar 2, 2020",1,40
Taiwan,TWN,"Mar 3, 2020",1,41
Taiwan,TWN,"Mar 4, 2020",1,42
Taiwan,TWN,"Mar 6, 2020",1,44
Taiwan,TWN,"Mar 7, 2020",1,45
Taiwan,TWN,"Mar 8, 2020",1,45
Taiwan,TWN,"Mar 9, 2020",1,45
Taiwan,TWN,"Mar 11, 2020",1,48
Taiwan,TWN,"Mar 12, 2020",1,48
Taiwan,TWN,"Mar 13, 2020",1,49
Taiwan,TWN,"Mar 14, 2020",1,53
Taiwan,TWN,"Mar 15, 2020",1,59
Taiwan,TWN,"Mar 16, 2020",1,59
Taiwan,TWN,"Mar 17, 2020",1,67
Taiwan,TWN,"Mar 18, 2020",1,77
Taiwan,TWN,"Mar 19, 2020",1,108
Taiwan,TWN,"Mar 20, 2020",1,108
Taiwan,TWN,"Mar 21, 2020",2,135
Taiwan,TWN,"Mar 22, 2020",2,153
Taiwan,TWN,"Mar 23, 2020",2,165
Taiwan,TWN,"Mar 24, 2020",2,195
Taiwan,TWN,"Mar 25, 2020",2,216
Taiwan,TWN,"Mar 26, 2020",2,235
Taiwan,TWN,"Mar 27, 2020",2,252
Tanzania,TZA,"Mar 17, 2020",0,1
Tanzania,TZA,"Mar 18, 2020",0,1
Tanzania,TZA,"Mar 19, 2020",0,3
Tanzania,TZA,"Mar 20, 2020",0,3
Tanzania,TZA,"Mar 21, 2020",0,3
Tanzania,TZA,"Mar 22, 2020",0,6
Tanzania,TZA,"Mar 23, 2020",0,12
Tanzania,TZA,"Mar 24, 2020",0,12
Tanzania,TZA,"Mar 25, 2020",0,12
Tanzania,TZA,"Mar 26, 2020",0,12
Tanzania,TZA,"Mar 27, 2020",0,13
Thailand,THA,"Dec 31, 2019",0,0
Thailand,THA,"Jan 1, 2020",0,0
Thailand,THA,"Jan 2, 2020",0,0
Thailand,THA,"Jan 3, 2020",0,0
Thailand,THA,"Jan 4, 2020",0,0
Thailand,THA,"Jan 5, 2020",0,0
Thailand,THA,"Jan 6, 2020",0,0
Thailand,THA,"Jan 7, 2020",0,0
Thailand,THA,"Jan 8, 2020",0,0
Thailand,THA,"Jan 9, 2020",0,0
Thailand,THA,"Jan 10, 2020",0,0
Thailand,THA,"Jan 11, 2020",0,0
Thailand,THA,"Jan 12, 2020",0,0
Thailand,THA,"Jan 13, 2020",0,1
Thailand,THA,"Jan 14, 2020",0,1
Thailand,THA,"Jan 15, 2020",0,1
Thailand,THA,"Jan 16, 2020",0,1
Thailand,THA,"Jan 17, 2020",0,2
Thailand,THA,"Jan 18, 2020",0,2
Thailand,THA,"Jan 19, 2020",0,2
Thailand,THA,"Jan 20, 2020",0,2
Thailand,THA,"Jan 21, 2020",0,2
Thailand,THA,"Jan 22, 2020",0,4
Thailand,THA,"Jan 23, 2020",0,4
Thailand,THA,"Jan 24, 2020",0,4
Thailand,THA,"Jan 25, 2020",0,5
Thailand,THA,"Jan 26, 2020",0,5
Thailand,THA,"Jan 27, 2020",0,8
Thailand,THA,"Jan 28, 2020",0,14
Thailand,THA,"Jan 29, 2020",0,14
Thailand,THA,"Jan 30, 2020",0,14
Thailand,THA,"Jan 31, 2020",0,14
Thailand,THA,"Feb 1, 2020",0,19
Thailand,THA,"Feb 2, 2020",0,19
Thailand,THA,"Feb 3, 2020",0,19
Thailand,THA,"Feb 4, 2020",0,19
Thailand,THA,"Feb 5, 2020",0,25
Thailand,THA,"Feb 6, 2020",0,25
Thailand,THA,"Feb 7, 2020",0,25
Thailand,THA,"Feb 8, 2020",0,32
Thailand,THA,"Feb 9, 2020",0,32
Thailand,THA,"Feb 10, 2020",0,32
Thailand,THA,"Feb 11, 2020",0,32
Thailand,THA,"Feb 12, 2020",0,33
Thailand,THA,"Feb 13, 2020",0,33
Thailand,THA,"Feb 14, 2020",0,33
Thailand,THA,"Feb 15, 2020",0,34
Thailand,THA,"Feb 16, 2020",0,34
Thailand,THA,"Feb 17, 2020",0,34
Thailand,THA,"Feb 18, 2020",0,35
Thailand,THA,"Feb 19, 2020",0,35
Thailand,THA,"Feb 20, 2020",0,35
Thailand,THA,"Feb 21, 2020",0,35
Thailand,THA,"Feb 22, 2020",0,35
Thailand,THA,"Feb 23, 2020",0,35
Thailand,THA,"Feb 24, 2020",0,35
Thailand,THA,"Feb 25, 2020",0,37
Thailand,THA,"Feb 26, 2020",0,40
Thailand,THA,"Feb 27, 2020",0,40
Thailand,THA,"Feb 28, 2020",0,40
Thailand,THA,"Feb 29, 2020",0,42
Thailand,THA,"Mar 1, 2020",1,42
Thailand,THA,"Mar 2, 2020",1,43
Thailand,THA,"Mar 5, 2020",1,47
Thailand,THA,"Mar 7, 2020",1,50
Thailand,THA,"Mar 11, 2020",1,59
Thailand,THA,"Mar 12, 2020",1,70
Thailand,THA,"Mar 14, 2020",1,82
Thailand,THA,"Mar 15, 2020",1,82
Thailand,THA,"Mar 16, 2020",1,114
Thailand,THA,"Mar 17, 2020",1,177
Thailand,THA,"Mar 18, 2020",1,177
Thailand,THA,"Mar 19, 2020",1,177
Thailand,THA,"Mar 20, 2020",1,212
Thailand,THA,"Mar 21, 2020",1,366
Thailand,THA,"Mar 22, 2020",1,599
Thailand,THA,"Mar 23, 2020",1,721
Thailand,THA,"Mar 24, 2020",4,827
Thailand,THA,"Mar 25, 2020",4,934
Thailand,THA,"Mar 26, 2020",4,1045
Thailand,THA,"Mar 27, 2020",5,1136
Timor,TLS,"Mar 22, 2020",0,1
Timor,TLS,"Mar 23, 2020",0,1
Timor,TLS,"Mar 24, 2020",0,1
Timor,TLS,"Mar 25, 2020",0,1
Timor,TLS,"Mar 26, 2020",0,1
Timor,TLS,"Mar 27, 2020",0,1
Togo,TGO,"Mar 7, 2020",0,1
Togo,TGO,"Mar 15, 2020",0,1
Togo,TGO,"Mar 16, 2020",0,1
Togo,TGO,"Mar 17, 2020",0,1
Togo,TGO,"Mar 18, 2020",0,1
Togo,TGO,"Mar 19, 2020",0,1
Togo,TGO,"Mar 20, 2020",0,1
Togo,TGO,"Mar 21, 2020",0,9
Togo,TGO,"Mar 22, 2020",0,15
Togo,TGO,"Mar 23, 2020",0,15
Togo,TGO,"Mar 24, 2020",0,18
Togo,TGO,"Mar 25, 2020",0,18
Togo,TGO,"Mar 26, 2020",0,23
Togo,TGO,"Mar 27, 2020",0,24
Trinidad and Tobago,TTO,"Mar 13, 2020",0,1
Trinidad and Tobago,TTO,"Mar 14, 2020",0,2
Trinidad and Tobago,TTO,"Mar 15, 2020",0,2
Trinidad and Tobago,TTO,"Mar 16, 2020",0,4
Trinidad and Tobago,TTO,"Mar 17, 2020",0,5
Trinidad and Tobago,TTO,"Mar 18, 2020",0,7
Trinidad and Tobago,TTO,"Mar 19, 2020",0,9
Trinidad and Tobago,TTO,"Mar 20, 2020",0,9
Trinidad and Tobago,TTO,"Mar 21, 2020",0,9
Trinidad and Tobago,TTO,"Mar 22, 2020",0,49
Trinidad and Tobago,TTO,"Mar 23, 2020",0,50
Trinidad and Tobago,TTO,"Mar 24, 2020",0,51
Trinidad and Tobago,TTO,"Mar 25, 2020",0,57
Trinidad and Tobago,TTO,"Mar 26, 2020",1,60
Trinidad and Tobago,TTO,"Mar 27, 2020",1,65
Tunisia,TUN,"Mar 3, 2020",0,1
Tunisia,TUN,"Mar 10, 2020",0,2
Tunisia,TUN,"Mar 11, 2020",0,5
Tunisia,TUN,"Mar 12, 2020",0,7
Tunisia,TUN,"Mar 13, 2020",0,13
Tunisia,TUN,"Mar 14, 2020",0,16
Tunisia,TUN,"Mar 15, 2020",0,16
Tunisia,TUN,"Mar 16, 2020",0,18
Tunisia,TUN,"Mar 17, 2020",0,20
Tunisia,TUN,"Mar 18, 2020",0,24
Tunisia,TUN,"Mar 19, 2020",0,29
Tunisia,TUN,"Mar 20, 2020",0,39
Tunisia,TUN,"Mar 21, 2020",1,54
Tunisia,TUN,"Mar 22, 2020",1,60
Tunisia,TUN,"Mar 23, 2020",3,75
Tunisia,TUN,"Mar 24, 2020",3,89
Tunisia,TUN,"Mar 25, 2020",3,114
Tunisia,TUN,"Mar 26, 2020",5,173
Tunisia,TUN,"Mar 27, 2020",5,173
Turkey,TUR,"Mar 12, 2020",0,1
Turkey,TUR,"Mar 13, 2020",0,2
Turkey,TUR,"Mar 16, 2020",0,18
Turkey,TUR,"Mar 17, 2020",0,47
Turkey,TUR,"Mar 18, 2020",0,98
Turkey,TUR,"Mar 19, 2020",1,191
Turkey,TUR,"Mar 20, 2020",4,359
Turkey,TUR,"Mar 21, 2020",9,670
Turkey,TUR,"Mar 22, 2020",21,947
Turkey,TUR,"Mar 23, 2020",30,1236
Turkey,TUR,"Mar 24, 2020",37,1529
Turkey,TUR,"Mar 25, 2020",44,1872
Turkey,TUR,"Mar 26, 2020",59,2433
Turkey,TUR,"Mar 27, 2020",75,3629
Turks and Caicos Islands,TCA,"Mar 25, 2020",0,1
Turks and Caicos Islands,TCA,"Mar 26, 2020",0,1
Turks and Caicos Islands,TCA,"Mar 27, 2020",0,2
Uganda,UGA,"Mar 22, 2020",0,1
Uganda,UGA,"Mar 23, 2020",0,1
Uganda,UGA,"Mar 24, 2020",0,9
Uganda,UGA,"Mar 25, 2020",0,9
Uganda,UGA,"Mar 26, 2020",0,14
Uganda,UGA,"Mar 27, 2020",0,14
Ukraine,UKR,"Mar 4, 2020",0,1
Ukraine,UKR,"Mar 13, 2020",0,3
Ukraine,UKR,"Mar 16, 2020",0,3
Ukraine,UKR,"Mar 17, 2020",0,5
Ukraine,UKR,"Mar 18, 2020",0,14
Ukraine,UKR,"Mar 19, 2020",2,19
Ukraine,UKR,"Mar 20, 2020",2,26
Ukraine,UKR,"Mar 21, 2020",3,26
Ukraine,UKR,"Mar 22, 2020",3,41
Ukraine,UKR,"Mar 23, 2020",3,47
Ukraine,UKR,"Mar 24, 2020",3,73
Ukraine,UKR,"Mar 25, 2020",3,84
Ukraine,UKR,"Mar 26, 2020",4,113
Ukraine,UKR,"Mar 27, 2020",5,156
United Arab Emirates,ARE,"Dec 31, 2019",0,0
United Arab Emirates,ARE,"Jan 1, 2020",0,0
United Arab Emirates,ARE,"Jan 2, 2020",0,0
United Arab Emirates,ARE,"Jan 3, 2020",0,0
United Arab Emirates,ARE,"Jan 4, 2020",0,0
United Arab Emirates,ARE,"Jan 5, 2020",0,0
United Arab Emirates,ARE,"Jan 6, 2020",0,0
United Arab Emirates,ARE,"Jan 7, 2020",0,0
United Arab Emirates,ARE,"Jan 8, 2020",0,0
United Arab Emirates,ARE,"Jan 9, 2020",0,0
United Arab Emirates,ARE,"Jan 10, 2020",0,0
United Arab Emirates,ARE,"Jan 11, 2020",0,0
United Arab Emirates,ARE,"Jan 12, 2020",0,0
United Arab Emirates,ARE,"Jan 13, 2020",0,0
United Arab Emirates,ARE,"Jan 14, 2020",0,0
United Arab Emirates,ARE,"Jan 15, 2020",0,0
United Arab Emirates,ARE,"Jan 16, 2020",0,0
United Arab Emirates,ARE,"Jan 17, 2020",0,0
United Arab Emirates,ARE,"Jan 18, 2020",0,0
United Arab Emirates,ARE,"Jan 19, 2020",0,0
United Arab Emirates,ARE,"Jan 20, 2020",0,0
United Arab Emirates,ARE,"Jan 21, 2020",0,0
United Arab Emirates,ARE,"Jan 22, 2020",0,0
United Arab Emirates,ARE,"Jan 23, 2020",0,0
United Arab Emirates,ARE,"Jan 24, 2020",0,0
United Arab Emirates,ARE,"Jan 25, 2020",0,0
United Arab Emirates,ARE,"Jan 26, 2020",0,0
United Arab Emirates,ARE,"Jan 27, 2020",0,1
United Arab Emirates,ARE,"Jan 28, 2020",0,1
United Arab Emirates,ARE,"Jan 29, 2020",0,1
United Arab Emirates,ARE,"Jan 30, 2020",0,4
United Arab Emirates,ARE,"Jan 31, 2020",0,4
United Arab Emirates,ARE,"Feb 1, 2020",0,4
United Arab Emirates,ARE,"Feb 2, 2020",0,5
United Arab Emirates,ARE,"Feb 3, 2020",0,5
United Arab Emirates,ARE,"Feb 4, 2020",0,5
United Arab Emirates,ARE,"Feb 5, 2020",0,5
United Arab Emirates,ARE,"Feb 6, 2020",0,5
United Arab Emirates,ARE,"Feb 7, 2020",0,5
United Arab Emirates,ARE,"Feb 8, 2020",0,7
United Arab Emirates,ARE,"Feb 9, 2020",0,7
United Arab Emirates,ARE,"Feb 10, 2020",0,7
United Arab Emirates,ARE,"Feb 11, 2020",0,8
United Arab Emirates,ARE,"Feb 12, 2020",0,8
United Arab Emirates,ARE,"Feb 13, 2020",0,8
United Arab Emirates,ARE,"Feb 14, 2020",0,8
United Arab Emirates,ARE,"Feb 15, 2020",0,8
United Arab Emirates,ARE,"Feb 16, 2020",0,8
United Arab Emirates,ARE,"Feb 17, 2020",0,9
United Arab Emirates,ARE,"Feb 18, 2020",0,9
United Arab Emirates,ARE,"Feb 19, 2020",0,9
United Arab Emirates,ARE,"Feb 20, 2020",0,9
United Arab Emirates,ARE,"Feb 21, 2020",0,9
United Arab Emirates,ARE,"Feb 22, 2020",0,11
United Arab Emirates,ARE,"Feb 23, 2020",0,13
United Arab Emirates,ARE,"Feb 24, 2020",0,13
United Arab Emirates,ARE,"Feb 25, 2020",0,13
United Arab Emirates,ARE,"Feb 26, 2020",0,13
United Arab Emirates,ARE,"Feb 27, 2020",0,13
United Arab Emirates,ARE,"Feb 28, 2020",0,19
United Arab Emirates,ARE,"Feb 29, 2020",0,19
United Arab Emirates,ARE,"Mar 1, 2020",0,21
United Arab Emirates,ARE,"Mar 2, 2020",0,21
United Arab Emirates,ARE,"Mar 4, 2020",0,27
United Arab Emirates,ARE,"Mar 6, 2020",0,29
United Arab Emirates,ARE,"Mar 8, 2020",0,45
United Arab Emirates,ARE,"Mar 10, 2020",0,59
United Arab Emirates,ARE,"Mar 11, 2020",0,74
United Arab Emirates,ARE,"Mar 13, 2020",0,85
United Arab Emirates,ARE,"Mar 15, 2020",0,85
United Arab Emirates,ARE,"Mar 16, 2020",0,86
United Arab Emirates,ARE,"Mar 17, 2020",0,98
United Arab Emirates,ARE,"Mar 18, 2020",0,113
United Arab Emirates,ARE,"Mar 19, 2020",0,113
United Arab Emirates,ARE,"Mar 20, 2020",0,140
United Arab Emirates,ARE,"Mar 21, 2020",0,140
United Arab Emirates,ARE,"Mar 22, 2020",2,153
United Arab Emirates,ARE,"Mar 23, 2020",2,153
United Arab Emirates,ARE,"Mar 24, 2020",2,198
United Arab Emirates,ARE,"Mar 25, 2020",2,248
United Arab Emirates,ARE,"Mar 26, 2020",2,333
United Arab Emirates,ARE,"Mar 27, 2020",2,333
United Kingdom,GBR,"Dec 31, 2019",0,0
United Kingdom,GBR,"Jan 1, 2020",0,0
United Kingdom,GBR,"Jan 2, 2020",0,0
United Kingdom,GBR,"Jan 3, 2020",0,0
United Kingdom,GBR,"Jan 4, 2020",0,0
United Kingdom,GBR,"Jan 5, 2020",0,0
United Kingdom,GBR,"Jan 6, 2020",0,0
United Kingdom,GBR,"Jan 7, 2020",0,0
United Kingdom,GBR,"Jan 8, 2020",0,0
United Kingdom,GBR,"Jan 9, 2020",0,0
United Kingdom,GBR,"Jan 10, 2020",0,0
United Kingdom,GBR,"Jan 11, 2020",0,0
United Kingdom,GBR,"Jan 12, 2020",0,0
United Kingdom,GBR,"Jan 13, 2020",0,0
United Kingdom,GBR,"Jan 14, 2020",0,0
United Kingdom,GBR,"Jan 15, 2020",0,0
United Kingdom,GBR,"Jan 16, 2020",0,0
United Kingdom,GBR,"Jan 17, 2020",0,0
United Kingdom,GBR,"Jan 18, 2020",0,0
United Kingdom,GBR,"Jan 19, 2020",0,0
United Kingdom,GBR,"Jan 20, 2020",0,0
United Kingdom,GBR,"Jan 21, 2020",0,0
United Kingdom,GBR,"Jan 22, 2020",0,0
United Kingdom,GBR,"Jan 23, 2020",0,0
United Kingdom,GBR,"Jan 24, 2020",0,0
United Kingdom,GBR,"Jan 25, 2020",0,0
United Kingdom,GBR,"Jan 26, 2020",0,0
United Kingdom,GBR,"Jan 27, 2020",0,0
